tranDate,custName,cardNum,zipCode,tranAmount
2023-05-26 01:31:33,Gregory Robinson,5580489177106640,89753,732
2023-03-29 14:04:59,Catherine Lopez,30089576343039,80310,873
2023-12-15 15:24:54,Brian Duffy Jr.,3586201188600522,60833,2924
2023-07-15 06:28:51,Micheal Leach,501815253981,18682,2705
2023-04-15 05:26:23,Randall Andrews,6011031224466259,32820,387
2023-04-01 00:05:52,Monica Baker,2434132202382647,34139,4784
2023-12-05 19:13:46,Clinton Burke,2256357066302168,74807,3665
2023-08-05 14:29:33,Lisa Brown,2281163859050470,02873,2727
2023-04-12 21:13:29,Kyle Odom,379833711419678,98564,2747
2023-10-29 05:17:21,Sharon Miller,3506169423324645,57245,964
2024-03-10 19:43:14,Amber Ruiz,3575892471244714,17606,1741
2024-02-07 19:03:18,Elizabeth Hendricks,3517030864819971,62013,2622
2023-09-19 09:01:45,Sherry Leonard,180092419845937,20769,3975
2023-03-21 04:35:22,Jeremy Hayes,4535841501954096,64919,3509
2023-06-19 11:03:12,Ryan Soto MD,2274637716639939,11404,2660
2023-11-27 10:40:02,Julie Ross,6593602907336732,80453,1261
2023-06-12 14:08:40,Dustin Nguyen,36199250262134,22688,4319
2023-05-06 06:12:24,Lori Kramer,2252773319124726,26784,2312
2023-11-02 10:08:35,Donald Watson,3548621476781360,28974,1547
2024-03-14 21:07:59,Ellen Waters,4333423658435,93620,4897
2024-02-25 17:51:47,Madison Stewart,3574076641908520,32866,549
2023-07-03 18:40:44,Susan Bates,340180835192419,04904,3445
2024-01-17 06:35:03,Olivia Washington,3537796386772213,48859,4449
2023-06-06 08:14:28,Gary Mccormick,2334109874511126,33164,3916
2023-05-06 18:20:44,Matthew Burke,4771990766436563,65608,1190
2023-07-18 17:47:04,Madeline Green,3595972610285517,66531,2861
2023-05-03 04:25:04,Stanley Hernandez,2223943170383358,49263,1663
2023-10-31 16:13:41,Jennifer Terry,377453173083706,84526,319
2023-11-18 05:49:46,Margaret Ware,4885300063385,99534,3522
2023-10-27 13:35:38,Haley Gonzalez,4579708429336473,48725,3869
2023-07-13 09:13:41,Megan Moon,2263845425509524,09147,1999
2023-10-10 19:22:58,Monique Fisher,4735968526415007,89620,1127
2023-12-06 12:46:47,Matthew Russell,4013739721167328,33408,443
2024-01-25 20:22:30,Nicole Shepherd,2687576926799847,01295,3457
2023-11-22 19:31:39,Elizabeth Woods,6583314906650350,39259,957
2023-04-21 05:33:31,Jennifer Barnett,6580563537745244,94335,4414
2024-01-05 19:53:30,Douglas Haney,213116536861526,51566,214
2024-02-01 18:14:30,Joseph Morgan,4640618653624372537,27620,1962
2023-08-25 22:42:11,Suzanne Davis,4833197732990307945,21927,848
2023-08-08 01:41:17,Angela Graham,4437005900302872,75080,1108
2023-06-06 14:16:54,Kelsey Harper,2229000460852446,05840,3241
2023-04-20 01:27:25,Martin Wood,4420686002587574,71324,2982
2023-07-25 00:17:18,Teresa Stanton,3543428302240156,36164,814
2024-03-16 01:58:06,Richard Spencer,2247597379240157,85139,591
2023-09-19 09:47:33,Diane Stanley,30579243158307,91482,886
2023-07-10 15:24:29,Tony Perkins,4201577217203922,25734,2614
2023-11-01 14:09:26,Donald Scott,213103298115416,87570,328
2023-08-22 08:19:11,Michelle Lee,4001834945895879445,26263,1317
2023-10-16 14:33:02,Nicholas Contreras,3579381265436773,16206,2233
2023-11-10 07:11:12,Devin Phillips,4380415024962195,98338,3529
2023-05-12 20:36:29,Cody Harvey,379314346074741,66487,2152
2023-06-30 09:15:54,Alexandra Rowe,4043383892516,19945,4092
2024-01-21 02:38:59,Colleen Walker,4483478431842768784,68509,3851
2023-12-30 12:19:55,Heidi Moore,3569309050361882,06185,391
2023-04-28 02:35:04,Parker Garcia,4094222851233444,03432,2772
2023-06-01 15:13:08,Melanie King,2576663389404026,03498,3102
2023-06-10 21:48:45,Cindy Lopez,4228331342036099,94399,3065
2023-12-06 12:48:54,Alexander King,2267758115913417,75314,3540
2024-01-31 12:54:04,Dana Russell,4162355761915663,68391,2535
2023-12-14 21:40:39,Robert Lynn,30124971668662,59567,1010
2023-05-27 03:42:45,Philip Martinez,38890356348656,60534,881
2024-01-20 19:34:07,Michael Mckinney,30120255810996,88027,2002
2023-06-02 02:16:17,Crystal Rice,4967267503685537,50400,2328
2023-08-09 10:03:13,Christy Bradshaw,2720303153113900,81664,1756
2023-05-08 11:20:04,John Merritt,2225341463437957,71133,2526
2024-03-04 20:57:28,Whitney Rodriguez,30555104654311,04914,2665
2023-06-13 14:52:41,William Manning,060492057272,59336,1549
2024-01-22 00:47:55,Kayla Wilson,213135834273416,89508,4267
2023-11-16 03:44:55,Cindy Solomon,3595523654153614,57702,1309
2023-08-16 03:06:41,Tonya Castillo,378985659472761,22147,2541
2023-05-18 14:46:50,Juan Jones,6597011881886983,01223,1306
2023-07-06 22:37:31,Christina Carroll,373381495460647,24156,3665
2023-12-22 07:06:11,Troy Benjamin,4689669897620287141,79989,1380
2023-11-22 05:53:46,Karen Powell,4441783088307,02621,777
2023-07-10 22:10:58,Tony Cowan,374701316674150,99898,4026
2023-05-25 08:14:25,Kathy Robertson,4549868230652430,52631,3093
2023-09-15 20:01:34,Dana Miranda MD,349389831545485,53331,713
2023-08-08 22:20:32,Claire Floyd,4635128038865,62196,4504
2023-04-11 03:46:34,Pamela Kline,4394002218284711,81428,2117
2023-05-14 10:59:48,Susan Davis,30256794948622,75365,4881
2023-08-04 15:01:46,Jacob Guerrero,4133461919545158,21007,2890
2024-01-17 06:39:02,Chloe Moore,4384662691660,67154,4922
2023-07-23 19:48:23,Jason Morales,4463656169302214,64311,1298
2024-02-25 12:52:45,Joseph Weiss,347872900529680,28230,3761
2023-06-19 19:14:31,Amber Sanchez,213191003604592,90626,3565
2023-04-17 19:00:42,John Ramirez,4113668597922525,69414,785
2023-04-12 05:01:12,Kyle Wright,213170047846146,48626,4934
2023-12-01 01:31:46,Christopher Walter,36126966266406,45845,403
2023-08-26 08:02:06,Justin Hardy,587535274696,95927,1865
2024-01-18 14:23:37,Nancy Romero,2252279437558951,47093,4057
2023-07-13 17:58:57,Julie Jones,576836884584,14390,3554
2023-10-13 11:49:59,Christopher Parker,30011949220298,73456,4115
2023-10-22 10:48:04,Laura Evans MD,4052777023890041,43643,3257
2023-12-02 12:57:32,Bryan Barr,3521301477998856,47761,2523
2023-04-13 02:37:15,Derrick Adams,4033914326100,32780,4202
2023-12-12 00:34:03,Andrea Williamson DVM,501821417620,50297,651
2023-10-03 07:40:19,Paul Salazar,502025978045,79967,1623
2023-09-29 07:46:13,Brian Turner,3554554979885688,29556,4961
2024-01-23 19:45:51,Mark Mejia,3577497896649279,44485,576
2023-10-03 01:21:32,Michael James,3536230636440109,72695,1147
2023-12-10 07:18:47,Christine Johns,213187689772794,03044,1056
2023-03-18 06:14:06,Larry Pacheco,6535465569856699,07556,3383
2023-09-26 17:35:49,Jimmy Castro,3511264206893115,88500,787
2023-05-13 02:51:45,Lauren Gaines,4694718077890,38555,2727
2023-08-31 17:33:58,Crystal Lewis,38788144375009,49844,2185
2023-05-23 17:14:31,Angel Osborne,4694430394116687,91219,1847
2024-01-05 15:35:32,John Hall,4483004607382,99052,4793
2024-01-10 21:25:49,Vincent Vaughan,4904575924548050,28082,769
2023-06-27 04:46:41,Christopher Smith,6510784464921385,86212,4876
2023-12-02 10:18:00,Alyssa Myers,6562027645706664,42344,2730
2023-05-08 13:54:17,Daniel Fletcher,3531478020740841,14340,4425
2023-05-26 15:34:39,Theresa Kelley,4990886497141107,55436,3341
2024-02-06 23:50:30,Jeffrey Roy,30577576590849,21408,3908
2023-06-02 19:19:31,Shawn Moss,6592942818184842,07728,508
2023-08-09 16:36:49,Joshua Smith,4878218236128,39418,382
2023-10-31 21:03:51,Lawrence Ramirez,4725588012261780,31708,3777
2024-03-08 01:40:24,Cassandra Drake,3571228511802449,42363,2950
2023-12-18 13:59:55,Mary Allen,180059680771027,70305,4503
2023-05-06 09:02:32,Sally Salazar,4147295218568709,69798,3487
2023-05-13 17:39:39,Ralph Melendez,3509699341485810,05397,105
2024-01-18 21:35:42,William Sullivan,4474368402303127,20456,4864
2024-01-22 11:02:02,Christopher Salazar,3597159530816674,70654,4725
2023-12-17 04:27:45,Matthew Palmer,4347342677904,07598,2578
2023-05-23 04:12:03,Chris Lane,213125584422362,37737,2259
2024-02-13 21:40:26,Jill Baker,370956215822862,89492,1556
2024-01-29 01:03:14,Juan Lewis,30527428256024,96885,4463
2024-01-10 11:13:32,Elizabeth Santiago,180010129879756,32226,2070
2023-05-09 15:26:01,Danielle Ferguson,180004227029943,80831,2555
2024-01-31 00:34:25,Michael Horne,4207859133178170,23423,863
2023-10-06 04:15:03,Clinton Alvarez,213146866167533,20242,4828
2023-04-02 20:09:49,Robert Thompson,4895671741477986,12590,3692
2023-07-30 06:14:18,Joann Howe,4104900055587677,57922,274
2024-01-05 01:00:45,Joseph Day,30061504794112,73297,1698
2024-01-23 17:33:38,Elizabeth Maldonado,4899028218698964,57598,4036
2023-10-19 18:42:03,Laurie Ward,4950824208289798,79611,1843
2023-12-23 17:57:13,Alyssa Garza,373594207593006,57763,641
2023-10-13 06:27:06,Kathryn Rice,4302978766434640892,55463,1046
2023-05-11 13:32:45,Amanda Martin,578900834479,30141,2685
2024-01-05 09:32:09,Tamara Rangel,4373761232280006,54867,1956
2023-12-26 01:12:39,Heather Young,4514789907561,28115,1849
2024-02-22 09:51:55,Amanda Keller,30035533700290,70895,3522
2024-01-18 00:04:51,Sharon Oneill,373025467421885,14251,4251
2023-08-14 04:07:41,Matthew Manning,5570041290823197,14716,3366
2023-12-29 12:56:12,Jeffrey Arnold,3589293171724150,72566,1764
2023-11-30 04:01:15,Kelly Smith,4102199008458587205,51904,3296
2023-05-11 22:08:26,Mary Rodriguez,345288192765779,86303,3267
2023-11-11 04:04:53,Joseph Price,30327413885840,48076,4951
2023-09-08 07:38:30,Jaclyn Gray,30215412123430,85054,4264
2023-07-10 09:39:46,Katelyn Parker,3517464278416027,46509,564
2023-08-31 21:52:26,Jessica Shields,4204622132147965,21555,1199
2024-02-07 15:21:44,James Davidson,4059471273419205,98551,1417
2023-08-30 14:50:37,Jeffrey Jones,2236577316974764,97143,977
2024-03-13 15:09:17,Jimmy Sweeney,6550586375764858,94266,2414
2024-01-22 13:08:37,Ronnie Brown,4208723123159,21782,3756
2023-04-07 06:40:00,Kenneth Oneill,3536321002730445,69423,2682
2023-05-24 03:26:55,Ian Williams,3502583720179425,05941,2289
2023-08-31 12:34:18,Andrea Olson,213169632601999,02567,1708
2023-09-13 16:36:06,Bradley Castillo,4767502734738545,82954,3523
2023-12-09 05:30:34,Tiffany Wilson,4947955544511366,75989,4616
2023-10-09 01:06:50,Elizabeth Lopez,343008300620118,48535,4718
2023-03-30 03:36:29,Stephanie Lloyd,213149317767190,15962,4855
2023-08-07 01:49:17,Amy Ford,5140865206193761,77695,1583
2023-11-20 10:00:15,Alan Sheppard,5477931192484383,26063,1512
2023-12-22 18:50:00,Samuel Dyer,344992450246593,41386,542
2023-09-23 12:22:42,Annette Wilson,5187896544236040,22498,1647
2023-10-30 02:35:42,Ryan Bond,2452796817165873,47467,1226
2024-02-07 19:07:15,Sara Gonzalez,4060970374120859835,84392,424
2023-11-02 18:15:13,Mrs. Cheryl Oliver,3591195953653455,58011,1001
2023-04-17 05:06:33,James Nielsen,30049159725838,85594,4741
2023-05-17 23:34:16,Dawn Cameron,3561084404898412,64696,4620
2024-01-03 12:48:25,Melissa Rivera,3513631864238320,30177,1346
2023-08-04 13:27:52,Timothy Maxwell,6011140198833293,87829,2417
2023-07-05 20:21:38,Edward Jones,180086168522820,90828,3348
2023-08-08 17:30:24,Spencer Waters,4619208871238097,75533,908
2023-05-02 14:24:42,Audrey Shelton,4857342910543,51927,1765
2023-08-26 10:35:18,Douglas Cherry,4678153346964949615,00589,1662
2024-02-28 21:55:22,David Reed,3585101663820507,92011,4031
2023-09-16 11:32:05,Steven Espinoza,575191728212,04106,4438
2023-11-30 09:01:29,Michelle Campos,3537964442470087,80831,1897
2023-12-19 05:25:52,Sherri Wolfe,4998644438235835787,83120,282
2023-05-18 18:31:34,Jonathan Black,3583640659813499,51128,617
2024-01-06 03:15:21,Anthony Avila,6011590301294041,46752,2847
2023-07-19 21:54:57,Richard Rodriguez,2240545352040976,20520,4984
2023-08-28 17:57:17,Tracy Hickman,3547368188513324,24973,2123
2023-05-15 01:55:20,Emily Christian,4863232554926185,24538,2179
2023-03-24 18:02:27,Kristen Rodriguez,6558334648396956,67836,531
2023-08-28 22:05:13,Joshua Ward,6509865531425378,07769,4182
2024-03-09 11:10:24,Steven Ryan,4131406990928,32151,3828
2024-02-01 02:32:39,Rachel Gordon,341136056231517,40917,1666
2023-11-18 18:21:46,Charles Young,4417502220395903,66425,680
2023-04-01 02:51:34,Mrs. Christine Edwards,3556440705603959,20104,4689
2023-08-12 08:16:36,Anna Robinson,4937833732685361,54291,3668
2023-09-29 06:11:02,Tabitha Lewis,3517136999528278,80736,1162
2023-10-08 05:09:54,Michael Banks,4568418596153155,42734,1611
2023-06-10 09:45:33,Lindsey Kim,180047058181515,06929,3757
2023-09-09 01:44:43,Amy Jackson,2411306382728152,15204,3620
2023-05-20 05:33:53,Kimberly Kennedy,675906169585,07328,2443
2023-04-07 04:37:39,Meagan Simpson,30466636159870,90686,3342
2023-06-04 05:20:41,Justin Deleon,30144189579279,80487,1463
2023-03-31 10:56:03,Jacob Rice,6011845243105394,96054,4003
2023-08-09 04:10:19,Jeffrey Young DDS,2286462337303062,64641,3019
2023-04-16 22:16:53,Amber Duarte,180083107321620,02812,1059
2023-11-02 08:10:42,Matthew Higgins,4793879883367,32328,1619
2023-12-02 21:22:45,Jonathan Leach,4249921920762088650,05687,1368
2023-09-12 10:30:35,Dawn Franklin,3520435431140725,55222,1887
2023-09-10 17:51:14,Nancy Gallagher,213107843905791,50485,3553
2023-07-01 01:59:19,Sarah Figueroa,30580811375471,41637,654
2024-02-19 05:55:02,Sonya Wright,5224461090854798,65289,1817
2023-04-21 22:29:22,William Foster,4372204016499424660,57833,167
2023-08-20 21:31:58,Kathleen Price,3518932427589141,00922,1699
2023-12-21 12:19:58,Kristen Long,3567404775760468,06098,273
2023-11-02 08:20:33,Monica Manning,4728130115447995,08567,2924
2023-10-05 03:41:54,Anthony Nolan,2241615679398073,48401,665
2023-09-30 13:46:18,Cody Chan,501844528114,04440,3513
2023-06-11 17:38:46,Charlene Lewis,4073895969904942,06614,4341
2023-11-13 14:44:07,Wesley Tyler,4049634681244,90257,2628
2023-12-19 02:32:18,Jamie Smith,4583618031704790,11607,4838
2023-05-23 12:22:05,Roger Davis,3502049732967033,48891,2745
2023-07-19 23:22:22,April Tucker,575348879553,48361,2452
2023-06-17 08:10:42,Brittany Robinson,30574703328722,54976,4571
2023-11-08 22:27:16,Randall Mason,582318979561,08410,2058
2023-10-02 07:40:40,Anthony Williams,4774893461760,53078,1900
2024-02-19 06:26:00,Vanessa Contreras,6523536927996023,75247,3751
2023-04-28 06:31:15,Jessica Powers,4226321409993920,65745,1852
2023-10-20 23:52:43,Tanya Browning,4637230924007473208,26496,1694
2023-10-23 07:51:50,Kimberly Neal,6011700214221862,78636,2265
2023-08-16 17:52:54,Sarah Wallace,676399031811,17771,1702
2023-08-06 19:03:32,Mark Shaffer,060452075942,58564,3521
2023-11-07 00:39:14,Carlos Williams,4655776045723,61252,3066
2023-08-12 19:58:04,Matthew Cooper,2588951319466017,67765,1460
2024-03-16 03:15:37,Courtney Wright,4501797984096690,46784,227
2023-09-21 01:25:16,Amanda Sanchez,3507911060576279,43525,4277
2023-07-09 22:50:29,Deborah Randolph,6548221947515795,51862,4928
2023-03-28 08:49:36,Brian Hahn,4574578341422,04636,3374
2023-06-16 04:31:01,Samantha Moran,630478376241,45934,133
2023-05-29 04:41:52,Dr. Debra Snyder,213106772267181,84289,1496
2023-08-12 08:40:23,Brian Cobb,6558776195838899,96412,2849
2023-08-01 15:09:23,Shawn Miller,376375253118709,29148,2721
2023-09-22 07:42:06,Elizabeth Armstrong,38644431592733,59388,1806
2023-05-15 21:34:08,Sarah Martinez,4666973461516721,02513,2145
2023-08-16 00:35:11,Robert Robertson Jr.,180055095845299,50440,4932
2023-11-21 02:39:04,Stephanie Brown,4676987573360,82172,141
2024-02-08 13:37:32,Christina Davis,4761820334158955,37725,4538
2023-09-05 13:30:27,Miss Stacy Bowers,3521784663157660,90416,4708
2023-08-01 21:58:11,Linda Stevens,502092614978,66631,713
2023-09-28 09:12:21,Katelyn Clark,180019703512428,26074,899
2023-11-12 16:09:23,Jason Williamson,6011360313552855,55628,587
2023-08-12 06:12:24,Susan Long,374207127537420,98780,4409
2024-02-26 23:11:07,Adam Petersen,4188625087555,67950,2702
2023-08-14 02:06:32,Casey Ingram,3517195311545584,69858,3866
2023-09-23 12:45:45,Rebecca Moore,3544876300369576,21255,2050
2024-02-10 19:39:24,Isaac Kim,4154112685445917,11221,4623
2024-01-01 00:11:16,James Glass,4187755398733,45940,3756
2023-12-17 00:04:21,Gary Elliott,4066536209698856710,91861,4091
2023-06-27 11:36:09,Robert Hart,502044015894,07817,4202
2023-11-11 18:06:22,Allison Richards,3564648784467597,25868,355
2023-10-30 09:59:32,Marissa Rhodes,4174839275226481,08562,3089
2023-05-29 10:51:12,Haley Webb,3547483838515627,61858,4717
2023-05-12 03:45:57,Ryan Maldonado,4476879652442845917,82687,2547
2023-09-13 07:41:00,Jeremy Williams,4438047399016413766,85274,1926
2023-09-30 17:07:25,Brooke Oneal,180005302291902,71143,1651
2023-08-26 19:47:49,Aaron Anderson,4093587797533235,60329,669
2023-10-11 06:26:57,Patricia Hill,342316241267274,73930,1607
2023-12-31 16:42:34,Matthew Bender,4839468969500725,71455,844
2023-10-20 08:23:01,Kim Barry,4050596252765506,35150,872
2023-12-02 02:11:19,Joseph Carter,30508844225009,02418,1221
2023-09-10 06:56:59,Theresa Villanueva,3549635408003726,73490,4984
2023-12-17 14:58:52,Rachel Cain,4525223650955,46079,1519
2023-11-26 22:49:37,Mrs. Carla Barton,4481485272130272,33968,1795
2023-07-04 10:04:27,Douglas Weaver DDS,2711830745320230,28290,2417
2023-09-28 22:42:48,John Warner,370191514073898,11859,3707
2023-07-08 12:31:04,Eric Hickman,4557634425853558,75347,3002
2023-12-16 21:07:01,Robert Salas,4675098152296,56136,1817
2023-05-27 01:43:05,Andrea Cowan,3506468799805769,44475,476
2023-07-15 23:22:29,Shaun Stewart,3549116326156185,18943,4920
2023-06-24 08:10:15,Dana Mitchell,213114068533589,68393,3334
2023-05-22 10:09:54,Hannah Velazquez,4560344053060,21883,1456
2023-04-28 00:28:52,Nicholas Hart,3504031863428454,84498,2894
2024-02-15 17:51:06,James Williams,2230762413146799,94240,4716
2024-01-02 10:48:13,Joseph Gonzales,4981752561443467,89825,4804
2023-09-17 22:57:04,Michael Cox,372388767769234,99234,2353
2023-06-08 06:27:04,Willie Wallace,3564354956282605,48829,4771
2023-09-11 20:19:44,Gwendolyn Walker,4783588290306015904,68524,695
2023-09-14 23:19:14,Mary Graham,3551966090661041,35257,1906
2023-08-17 13:21:46,Paige Harvey,3566029662122372,05303,4036
2023-03-26 01:40:24,Megan Watts,30311310311068,38468,180
2023-12-11 22:08:21,Cynthia Hernandez,676218676986,39155,246
2023-11-10 01:27:45,Julie Frost,2278122167343295,30221,1995
2023-04-24 16:10:01,Jason Stephens,4771844771941,65029,1527
2023-12-04 12:19:02,Maureen Ware,4569177789312692,03074,1344
2024-02-22 04:32:48,Anthony Martinez,3574472848544657,10767,4540
2023-09-01 18:19:07,Kevin Parrish,4139038699832814021,75281,1774
2023-04-04 14:44:49,Paul Hines,374783994751203,58299,3722
2023-06-11 05:18:18,Jerry Mcdonald,3595851174061524,63394,3583
2023-03-26 02:02:51,Monique Pacheco,6011696671899978,17111,4569
2023-12-31 07:37:56,Cameron Hickman,675999278798,90622,1924
2023-06-26 20:39:17,Kristopher Watson,6011637672766089,90075,246
2023-05-10 23:18:34,Kelly Anderson,4216670160371,49977,3182
2023-11-10 04:01:51,Mark Wilson,676199841872,78826,4480
2024-02-16 13:08:35,Jordan Benson,6011837904495917,01346,3877
2023-12-14 07:41:56,Alexander Hawkins,370472062806990,86819,757
2024-01-08 23:42:22,Jason Scott,4058353736691,64003,3148
2023-12-30 04:55:53,Travis Allison,4598173099044,39816,3611
2023-08-18 10:47:20,Lisa Hartman,4021602864249755326,62635,3103
2023-12-08 14:20:52,Jimmy Odom,3556403760923878,47785,1703
2023-05-15 10:18:43,Randy Warren,501814382583,16882,1012
2024-02-01 18:54:01,Shawna Fleming,4071757294896501914,78487,1721
2023-07-23 08:49:07,Timothy Gibson,4713368443731933323,95520,1414
2023-09-17 11:51:02,Lisa Fowler,4498322894017,93900,770
2023-06-06 20:48:42,John Becker,345968561194749,32971,1174
2023-08-18 07:56:52,Gary Proctor,4222606872073737,37489,4620
2024-02-21 02:38:56,Deborah Dominguez,342376292752053,13119,4234
2023-11-08 22:14:50,Stephen Rhodes,4636743201271771,34073,4048
2023-06-29 15:51:24,John Miller,371580303818647,64731,2199
2024-02-28 19:33:10,Brian Short,2392458073280812,74217,243
2023-03-31 10:16:00,Cody Green,4869741763921443,67313,4296
2024-02-25 05:52:09,Christopher Hill,630444092054,14170,124
2024-02-03 01:24:31,Walter Anderson,180003295076083,26936,2694
2023-04-11 20:14:37,Jennifer Pitts,343786143219095,27463,118
2024-01-02 07:37:05,Michelle Watkins,5174925153839110,55597,1244
2024-01-19 02:52:29,Alicia Duncan,4933793104536320665,84321,2571
2024-01-10 09:13:09,Kelly Ortiz,2694329610380172,96450,2530
2023-04-14 14:13:56,Kathryn Anderson,582486682716,50963,873
2023-06-14 01:01:06,Michael Smith,2240789791551918,22456,4016
2023-11-11 17:32:47,Gabrielle Butler,4012347711013,69716,2094
2024-01-24 22:33:20,Jeffrey Schmidt,30369166440274,94889,2667
2023-10-17 10:37:59,Walter Jones,3547420253756260,33274,3250
2023-04-02 12:31:59,Michael Wagner,213186606815975,97816,3990
2023-08-26 18:36:21,Sherry Hernandez,4948869029463545553,08521,3259
2023-12-07 18:06:15,Erika Richardson,4508318128046856,45094,3457
2023-05-07 17:11:17,Shannon Henderson,36107163619506,08553,2928
2024-03-11 16:34:09,Lisa Moore,4401233576326234360,94955,1778
2024-03-02 04:49:58,Anne Warner,4898884183172,39472,3589
2023-09-08 03:30:49,Joel Crawford,379387800353991,97977,1622
2023-11-18 00:42:31,Debra Hernandez,4461551019717486511,17372,332
2023-05-24 04:16:23,Timothy Wilson,2250439727858808,88792,2884
2023-04-01 17:03:38,Shannon Cunningham,4705824236374461915,55681,2059
2024-02-29 10:41:44,Ronald Smith,630429329729,66801,1886
2023-06-23 23:42:01,Bradley Andrews,6551958770021284,53379,3579
2024-02-17 11:37:57,Tyler Reed,370905704952441,32218,4973
2023-07-25 22:37:18,Brandon Turner,6504092662669709,93257,2315
2023-08-17 21:21:59,Craig Brewer,4632752705281,58126,599
2023-07-04 12:09:21,Donna Benson,3523875419761066,08473,2830
2023-12-01 02:19:51,Jennifer Hooper,213132480084510,87293,904
2023-12-14 02:09:56,Timothy Carroll,4184852791098274,34194,4676
2023-05-29 07:19:05,Richard Morris DDS,3554417904759693,25975,3632
2023-06-02 06:40:43,Rebecca Frey,4524651898742431,58206,2787
2023-05-12 07:55:25,Curtis Beasley,6011375767340995,22252,1211
2023-03-19 19:44:37,Laura Wolfe,4907629245648565,35992,296
2023-04-04 18:36:52,Adam Jackson,3564279471354011,43625,1858
2024-02-09 21:21:33,Jennifer Ellis,578162718766,47364,3245
2023-04-13 22:43:07,Rebecca Moore,6575327030639362,62411,2001
2023-03-24 11:09:04,Kevin Reed,4504981196171742,38043,3556
2023-10-20 16:54:29,Brian Payne,4425987191269892377,40388,4628
2023-08-12 12:50:06,Katherine Cole,4327830174745487,38043,4073
2023-04-01 18:37:45,Colton Greene,4065176764962694,72006,3043
2024-01-26 03:56:08,Sarah Oconnor,4973877137742645,98680,420
2023-09-09 08:20:32,Heather Wood,2290116904641411,07313,2483
2024-01-06 01:09:49,Daniel Benjamin,2711971684020918,95302,2116
2024-01-24 22:16:21,Eric Golden,581619884934,44148,1160
2023-06-06 10:22:25,Natalie Rogers,3588996911614611,80322,128
2023-07-24 18:29:40,Ashley Hernandez,213137720695595,25380,3706
2023-11-22 17:57:51,Jonathan Ramirez,377772764120480,54758,358
2023-03-22 14:09:12,Sabrina Wilson,4093665391554,45111,209
2023-04-20 20:15:58,John Martin,3548509394893807,33701,2769
2023-04-10 13:14:19,Sarah Jordan,580990813058,47699,1316
2024-03-06 19:09:53,Andrew Stone,2248199350621163,26397,1882
2024-03-10 06:12:37,Deanna Massey,2241554771395010,52733,3001
2023-05-12 10:49:47,Kelly Maldonado,4270076752307103,12775,2556
2023-05-24 11:50:35,Miguel Thompson,30308151965309,22534,4150
2023-11-01 16:21:56,Carol Burns,3524785618478371,35671,365
2023-03-20 14:23:59,Samantha Taylor,180074702033975,31919,652
2023-06-14 04:22:35,Cameron Chavez,180029818139603,67033,949
2024-01-03 08:00:54,Thomas Banks,4052116990175724,71831,4373
2023-06-10 00:43:45,Michele Bush,2225852574581558,26682,3811
2023-05-30 00:12:55,Christine Jones,4628482179806850,48886,459
2023-05-02 10:41:22,Todd Lozano,4587997779411207828,75871,365
2023-04-29 01:16:37,Dr. Maurice Allen,2511602800939960,31377,4731
2023-04-12 15:35:51,Jodi Young,3542609715004815,52495,137
2023-06-18 01:54:01,Sylvia Green,30475086943972,69757,2751
2023-12-11 02:34:22,Gina Simmons,2234433170239062,83825,3042
2023-09-20 20:55:53,Jennifer Reyes,30014086329138,94012,3632
2023-12-22 21:08:41,Michael Lloyd,213158914054035,57571,1058
2023-08-13 16:15:50,Daniel West,2244793875026900,15994,1491
2023-11-12 01:38:12,Aaron Lozano,4972195493455772,15149,3783
2023-07-07 12:56:52,Valerie Johnson,213100212008883,75814,3796
2023-12-13 18:25:48,Keith Sanford,3500501126147814,35528,4007
2023-05-24 10:31:09,Christopher Hughes,4166600716911341,45177,2872
2023-06-12 08:35:51,Laura Vazquez,180045372565009,75900,1210
2023-06-11 07:38:27,Kristina Thomas,347785045304589,24028,628
2023-03-23 22:39:41,Casey Melton,4381094613487903,31607,3765
2024-02-14 10:57:17,Louis Nelson,4057767209419856915,40080,4854
2023-04-13 11:25:52,Tracey Taylor,3597021471238567,87433,4307
2023-11-15 13:58:35,Matthew Foster,587443155516,13380,1844
2023-04-30 02:43:04,Kenneth Ford,4067195699629,14931,4953
2023-04-24 15:30:11,Kayla Gonzalez,36116931708699,54447,1655
2024-02-21 07:21:11,Mr. Billy Golden,4626430334632627882,41553,4548
2023-04-14 15:45:34,Eric Cain,4826778092419519,00800,4106
2023-07-17 02:42:16,William Morris,2286964952965414,17052,3050
2023-10-19 19:54:48,James Oneill,4445502830426052,07690,2405
2024-01-18 12:08:48,Brian Archer,4607871768008149,20006,4503
2023-10-26 20:26:30,Mary Hodges,4768791693006049,82529,945
2023-05-07 23:26:23,Martha Vincent,4154667055256,51699,1538
2023-08-02 18:29:07,Richard Jones,4988664150138197,32104,3754
2023-11-16 09:54:59,Jason Bass,30147365736951,15655,3771
2023-10-31 05:20:21,Jonathan Torres,3545802116272779,95749,2257
2023-08-14 04:41:53,Sheila Jensen,3523039030199780,33177,2533
2023-04-21 18:14:50,Tommy Erickson,4537901653243470,83953,3215
2023-08-14 06:27:17,Sharon Simpson,38151411142562,65552,1886
2023-10-25 04:11:50,Mr. Christian Morris,562399853265,62282,123
2023-05-31 05:35:09,Brad Barnes,4983448394350734,11522,1932
2024-01-28 16:13:27,Paul Duran,3594076797187982,33508,2478
